0.0,2.5237230000000006E-7,2.5237230000000005E-4
0.001,1.0094892000000002E-6,7.571169000000002E-4
0.002,2.5237230000000005E-6,0.0015142338
0.003,5.047446000000001E-6,0.0025237230000000003
0.004,8.833030500000002E-6,0.0037855845000000004
0.005,1.4132848800000002E-5,0.0052998183
0.006,2.11992732E-5,0.0070664244
0.007,3.0284676E-5,0.0090854028
0.008,4.16414295E-5,0.0113567535
0.009000000000000001,5.5521906000000004E-5,0.0138804765
0.010000000000000002,7.21784778E-5,0.0166565718
0.011000000000000003,9.18635172E-5,0.0196850394
0.012000000000000004,1.1482939650000001E-4,0.0229658793
0.013000000000000005,1.41328488E-4,0.0264990915
0.014000000000000005,1.71613164E-4,0.030284675999999996
0.015000000000000006,2.059357968E-4,0.034322632799999996
0.016000000000000007,2.445487587E-4,0.03861296189999999
0.017000000000000008,2.87704422E-4,0.043155663299999994
0.01800000000000001,3.35655159E-4,0.04795073699999999
0.01900000000000001,3.8865334199999997E-4,0.05299818299999999
0.02000000000000001,4.4669897099999995E-4,0.05804562899999999
0.02100000000000001,5.097920459999999E-4,0.06309307499999998
0.022000000000000013,5.779325669999999E-4,0.06814052099999998
0.023000000000000013,6.511205339999999E-4,0.07318796699999998
0.024000000000000014,7.293559469999998E-4,0.07823541299999998
0.025000000000000015,8.126388059999998E-4,0.08328285899999997
0.026000000000000016,9.009691109999997E-4,0.08833030499999997
0.027000000000000017,9.943468619999997E-4,0.09337775099999997
0.028000000000000018,0.0010927720589999996,0.09842519699999996
0.02900000000000002,0.0011962447019999995,0.10347264299999996
0.03000000000000002,0.0013047647909999996,0.10852008899999996
0.03100000000000002,0.0014183323259999996,0.11356753499999996
0.03200000000000002,0.0015369473069999995,0.11861498099999995
0.03300000000000002,0.0016606097339999994,0.12366242699999995
0.03400000000000002,0.0017893196069999995,0.12870987299999995
0.035000000000000024,0.0019230769259999995,0.13375731899999996
0.036000000000000025,0.0020618816909999996,0.13880476499999997
0.037000000000000026,0.0022057339019999995,0.14385221099999998
0.03800000000000003,0.0023546335589999996,0.148899657
0.03900000000000003,0.002508580662,0.153947103
0.04000000000000003,0.0026675752109999997,0.158994549
0.04100000000000003,0.002831617206,0.16404199500000002
0.04200000000000003,0.0030007066469999997,0.16908944100000003
0.04300000000000003,0.0031748435339999997,0.17413688700000005
0.04400000000000003,0.003354027867,0.17918433300000006
0.04500000000000003,0.0035382596459999998,0.18423177900000007
0.046000000000000034,0.003727538871,0.18927922500000008
0.047000000000000035,0.003921865542,0.1943266710000001
